ReactionID,Flux,Name
rxn02286_c0,0.0005173,'UDP-N-acetylmuramate:L-alanine ligase (ADP-forming)'
rxn02288_c0,0.000147954,'Uroporphyrinogen-III carboxy-lyase'
rxn02303_c0,0.000147954,'Coproporphyrinogen:oxygen oxidoreductase(decarboxylating)'
rxn02320_c0,-0.003371351,'5-Amino-2-oxopentanoate:2-oxoglutarate aminotransferase'
rxn02331_c0,-0.0015519,"'phosphoenolpyruvate:D-arabinose-5-phosphate C-(1-carboxyvinyl)transferase (phosphate-hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn02341_c0,0.000295908,'N-[(R)-4''-Phosphopantothenoyl]-L-cysteine carboxy-lyase'
rxn02342_c0,-0.04484642,'R03270'
rxn02373_c0,-0.007866485,'L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphorylating)'
rxn02374_c0,0.007866485,'R03314'
rxn02380_c0,-0.002572828,'beta-D-Glucose 6-phosphate ketol-isomerase'
rxn02402_c0,-0.000295908,'Nicotinate-nucleotide:pyrophosphate phosphoribosyltransferase (carboxylating)'
rxn02404_c0,0.0015519,'3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase'
rxn02405_c0,0.0015519,'CTP:3-deoxy-D-manno-octulosonate cytidylyltransferase'
rxn02465_c0,-0.010548558,'N-acetyl-L-glutamate-5-semialdehyde:NADP+ 5-oxidoreductase (phosphrylating)'
rxn02466_c0,0.012211781,"'2-Hydroxybutane-1,2,4-tricarboxylate hydro-lyase'"
rxn02473_c0,0.003371351,'D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate hydro-lyase'
rxn02474_c0,-0.000295908,'5-amino-6-(5-phosphoribitylamino)uracil:NADP+ 1''-oxidoreductase'
rxn02475_c0,0.000295908,"'2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)-pyrimidine 2-aminohydrolase'"
rxn02476_c0,0.013966724,'Phosphoenolpyruvate:3-phosphoshikimate 5-O-(1-carboxyvinyl)-transferase'
rxn02504_c0,0.000443862,"'2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine glycolaldehyde-lyase'"
rxn02507_c0,0.00202281,'1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose-5-phosphate carboxy-lyase(cyclizing)'
rxn02508_c0,0.00202281,'N-(5-Phospho-beta-D-ribosyl)anthranilate ketol-isomerase'
rxn02678_c0,-0.006224159,'trans-Oct-2-enoyl-CoA reductase'
rxn02680_c0,0.006224159,'Octanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn02719_c0,-0.006224159,'trans-Dodec-2-enoyl-CoA reductase'
rxn02774_c0,0.000147954,'S-Adenosyl-L-methionine:uroporphyrin-III C-methyltransferase'
rxn02804_c0,0.003120358,'myristoyl-CoA:acetylCoA C-myristoyltransferase'
rxn02834_c0,0.003371351,'Phosphoribosyl-ATP pyrophosphohydrolase'
rxn02835_c0,0.003371351,"'1-(5-phospho-D-ribosyl)-AMP 1,6-hydrolase'"
rxn02895_c0,0.017483689,'5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)'
rxn02897_c0,0.000147954,'Nicotinate-nucleotide:dimethylbenzimidazole phospho-D-ribosyltransferase'
rxn02911_c0,0.006224159,'(S)-3-Hydroxydodecanoyl-CoA hydro-lyase'
rxn02928_c0,-0.0005173,"'2,3,4,5-Tetrahydrodipicolinate:NAD+ oxidoreductase'"
rxn02933_c0,-0.003120358,"'(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase'"
rxn02934_c0,0.003120358,"'(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase'"
rxn02937_c0,0.017483689,'2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)'
rxn02939_c0,0.000147954,'4-phospho-D-erythronate:NAD+ 2-oxidoreductase'
rxn02988_c0,-0.000295908,'glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)'
rxn03004_c0,0.017483689,'10-Formyltetrahydrofolate:5''-phosphoribosylglycinamide formyltransferase'
rxn03031_c0,0.0005173,"'Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase'"
rxn03034_c0,-0.012211781,'Homoisocitrate hydro-lyase'
rxn03080_c0,0.000591816,'5-amino-6-(D-ribitylamino)uracil butanedionetransferase'
rxn03084_c0,0.017483689,'5''-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)'
rxn03087_c0,-0.0005173,"'N-Succinyl-L-2,6-diaminoheptanedioate:2-oxoglutarate amino-transferase'"
rxn03108_c0,0.000147954,'ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase'
rxn03130_c0,0.0005173,"'UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine 2,3-bis[(3R)-3-hydroxymyristoyl]-beta-D-glucosaminyl 1-phosphate phosphohydrolase'"
rxn03135_c0,-0.003371351,'R04558'
rxn03136_c0,0.017335735,'1-(5''-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase'
rxn03137_c0,0.020707086,'10-Formyltetrahydrofolate:5''-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase'
rxn03146_c0,0.0010346,'UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase'
rxn03147_c0,0.017335735,'1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)'
rxn03150_c0,0.000147954,'R04594'
rxn03159_c0,0.0005173,"'UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase'"
rxn03164_c0,0.0005173,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)'"
rxn03167_c0,0.000443862,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)'"
rxn03174_c0,-0.000443862,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate hydrolase'"
rxn03175_c0,0.003371351,'N-(5''-Phospho-D-ribosylformimino)-5-amino-1- (5''''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase'
rxn03181_c0,0.0005173,"'ATP:2,3,2'',3''-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O''-phosphotransferase'"
rxn03182_c0,0.0005173,'CMP-3-deoxy-D-manno-oct-2-ulosonate:lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase'
rxn03194_c0,0.010338809,'(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)'
