ReactionID,Flux,Name
rxn01332_c0,0.010899328,"'Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)'"
rxn01333_c0,0.351033609,'sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase'
rxn01334_c0,-0.688386785,"'Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01345_c0,0.688386785,"'Sedoheptulose 1,7-bisphosphate 1-phosphohydrolase'"
rxn01353_c0,0.000735526,'ATP:dGDP phosphotransferase'
rxn01362_c0,-0.009030574,'Orotidine-5''-phosphate:diphosphate phospho-alpha-D-ribosyl-transferase'
rxn01366_c0,0.000321237,'Uridine:phosphate alpha-D-ribosyltransferase'
rxn01406_c0,9.78E-05,'S-adenosylmethioninamine:putrescine 3-aminopropyltransferase'
rxn01423_c0,-0.009401103,'L-2-aminoadipate:2-oxoglutarate aminotransferase'
rxn01434_c0,0.008103405,'L-Citrulline:L-aspartate ligase (AMP-forming)'
rxn01451_c0,-0.004791599,'(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase'
rxn01465_c0,-0.009030574,'(S)-dihydroorotate amidohydrolase'
rxn01466_c0,0.000593799,'Geranyl-diphosphate:isopentenyl-diphosphate geranyltrans-transferase'
rxn01483_c0,0.001592951,'acetyl-CoA:D-glucosamine-6-phosphate N-acetyltransferase'
rxn01505_c0,0.001592951,"'N-Acetyl-D-glucosamine 1-phosphate 1,6-phosphomutase'"
rxn01512_c0,0.001110597,'ATP:dTDP phosphotransferase'
rxn01513_c0,0.00071236,'ATP:dTMP phosphotransferase'
rxn01518_c0,0.00071236,'ATP:deoxyuridine 5''-phosphotransferase'
rxn01545_c0,-0.000293342,'Xanthosine ribohydrolase'
rxn01575_c0,-0.007959216,'L-Isoleucine:2-oxoglutarate aminotransferase'
rxn01603_c0,0.000293342,"'7,8-dihydropteroate:L-glutamate ligase (ADP-forming)'"
rxn01629_c0,-0.001564491,"'(S)-4-Amino-5-oxopentanoate 4,5-aminomutase'"
rxn01643_c0,-0.084440287,'L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)'
rxn01644_c0,0.000398238,'L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing)'
rxn01649_c0,0.000293342,'Xanthosine:orthophosphate ribosyltransferase'
rxn01673_c0,0.000735526,'ATP:dCDP phosphotransferase'
rxn01675_c0,0.000398238,'dTTP:alpha-D-glucose-1-phosphate thymidylyltransferase'
rxn01682_c0,0.001557238,"'(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase'"
rxn01739_c0,0.010899328,'ATP:shikimate 3-phosphotransferase'
rxn01740_c0,-0.010899328,'Shikimate:NADP+ 3-oxidoreductase'
rxn01790_c0,-0.000195561,'(R)-Pantoate:NADP+ 2-oxidoreductase'
rxn01791_c0,0.000195561,'(R)-Pantoate:beta-alanine ligase (AMP-forming)'
rxn01799_c0,-0.00071236,'deoxyuridine:orthophosphate 2-deoxy-D-ribosyltransferase'
rxn01816_c0,-0.004405871,'R02508'
rxn01851_c0,1.50E-05,'4-aminobutanal:NAD+ 1-oxidoreductase'
rxn01870_c0,-0.000900815,'D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase'
rxn01871_c0,0.034492275,'acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase'
rxn01973_c0,0.000398238,"'N-Succinyl-LL-2,6-diaminoheptanedioate amidohydrolase'"
rxn01974_c0,0.000398238,"'LL-2,6-Diaminoheptanedioate 2-epimerase'"
rxn01986_c0,-0.00071236,"'2-deoxy-D-ribose 1-phosphate 1,5-phosphomutase'"
rxn01997_c0,0.000398238,"'dTDPglucose 4,6-hydro-lyase'"
rxn02000_c0,0.000398238,"'dTDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase'"
rxn02003_c0,-0.000398238,'dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase'
rxn02008_c0,0.000398238,'UDP-N-acetylmuramoyl-L-alanine:D-glutamate ligase(ADP-forming)'
