ReactionID,Flux,Name
rxn02934_c0,0.003120358,'2-(Formamido)-N1-(5-phosphoribosyl)acetamidine cyclo-ligase (ADP-forming)'
rxn02937_c0,0.017483689,'4-phospho-D-erythronate:NAD+ 2-oxidoreductase'
rxn02939_c0,0.000147954,'glycerone phosphate:iminosuccinate alkyltransferase (cyclizing)'
rxn02988_c0,-0.000295908,'10-Formyltetrahydrofolate:5''-phosphoribosylglycinamide formyltransferase'
rxn03004_c0,0.017483689,"'Succinyl-CoA:2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase'"
rxn03031_c0,0.0005173,'Homoisocitrate hydro-lyase'
rxn03034_c0,-0.012211781,'5-amino-6-(D-ribitylamino)uracil butanedionetransferase'
rxn03080_c0,0.000591816,'5''-Phosphoribosylformylglycinamide:L-glutamine amido-ligase (ADP-forming)'
rxn03084_c0,0.017483689,"'N-Succinyl-L-2,6-diaminoheptanedioate:2-oxoglutarate amino-transferase'"
rxn03087_c0,-0.0005173,'ATP:4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase'
rxn03108_c0,0.000147954,"'UDP-2,3-bis[(3R)-3-hydroxymyristoyl]-alpha-D-glucosamine 2,3-bis[(3R)-3-hydroxymyristoyl]-beta-D-glucosaminyl 1-phosphate phosphohydrolase'"
rxn03130_c0,0.0005173,'R04558'
rxn03135_c0,-0.003371351,'1-(5''-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole AMP-lyase'
rxn03136_c0,0.017335735,'10-Formyltetrahydrofolate:5''-phosphoribosyl-5-amino-4-imidazolecarboxamide formyltransferase'
rxn03137_c0,0.020707086,'UDP-3-O-[(3R)-3-hydroxymyristoyl]-N-acetylglucosamine amidohydrolase'
rxn03146_c0,0.0010346,'1-(5-Phosphoribosyl)-5-amino-4-carboxyimidazole:L-aspartate ligase (ADP-forming)'
rxn03147_c0,0.017335735,'R04594'
rxn03150_c0,0.000147954,"'UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine:2,3-bis-(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1-phosphate 2,3-bis(3-hydroxytetradecanoyl)-glucosaminyltransferase'"
rxn03159_c0,0.0005173,"'UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminoheptanedioate:D-alanyl-D-alanine ligase(ADP-forming)'"
rxn03164_c0,0.0005173,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate phosphohydrolase (alkaline optimum)'"
rxn03167_c0,0.000443862,"'2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl) dihydropteridine triphosphate hydrolase'"
rxn03174_c0,-0.000443862,'N-(5''-Phospho-D-ribosylformimino)-5-amino-1- (5''''-phospho-D-ribosyl)-4-imidazolecarboxamide ketol-isomerase'
rxn03175_c0,0.003371351,"'ATP:2,3,2'',3''-tetrakis(3-hydroxytetradecanoyl)-D-glucosaminyl-beta-D-1,6-glucosaminyl-alpha-phosphate 4-O''-phosphotransferase'"
rxn03181_c0,0.0005173,'CMP-3-deoxy-D-manno-oct-2-ulosonate:lipid IVA 3-deoxy-D-manno-oct-2-ulosonate transferase'
rxn03182_c0,0.0005173,'(S)-2-Aceto-2-hydroxybutanoate pyruvate-lyase (carboxylating)'
rxn03194_c0,0.010338809,'(S)-3-Hydroxyhexadecanoyl-CoA:NAD+ oxidoreductase'
rxn03239_c0,-0.003120358,'(S)-3-Hydroxyhexadecanoyl-CoA hydro-lyase'
rxn03240_c0,0.003120358,'(S)-3-hydroxydodecanoyl-CoA:NAD+ oxidoreductase'
rxn03242_c0,-0.006224159,'Decanoyl-CoA:acetyl-CoA C-acyltransferase'
rxn03243_c0,0.006224159,'(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase'
rxn03244_c0,-0.006224159,'(S)-Hydroxydecanoyl-CoA hydro-lyase'
rxn03245_c0,0.006224159,'(S)-hydroxyoctanoyl-CoA:NAD+ oxidoreductase'
rxn03246_c0,-0.006224159,'(S)-Hydroxyoctanoyl-CoA hydro-lyase'
